class,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-color,has-ring,ring-type,habitat,season
e,x,e,y,f,x,c,w,w,f,f,d,a
e,x,e,l,f,x,c,w,w,f,f,d,u
e,x,e,y,f,x,c,w,w,f,f,d,u
e,x,e,y,f,x,c,w,w,f,f,d,u
e,x,e,y,f,x,c,w,w,f,f,d,a
e,x,e,y,f,x,c,w,w,f,f,d,u
e,x,e,y,f,x,c,w,w,f,f,d,u
e,x,e,l,f,x,c,w,w,f,f,d,a
e,x,e,y,f,x,c,w,w,f,f,d,u
e,x,e,l,f,x,c,w,w,f,f,d,u
e,x,e,l,f,x,c,w,w,f,f,d,a
e,x,e,l,f,x,c,w,w,f,f,d,u
e,x,e,l,f,x,c,w,w,f,f,d,a
e,x,e,y,f,x,c,w,w,f,f,d,u
e,x,e,l,f,x,c,w,w,f,f,d,u
e,x,e,l,f,x,c,w,w,f,f,d,a
e,x,e,l,f,x,c,w,w,f,f,d,u
e,x,e,y,f,x,c,w,w,f,f,d,a
e,x,e,l,f,x,c,w,w,f,f,d,a
e,x,e,l,f,x,c,w,w,f,f,d,u
e,x,e,y,f,x,c,w,w,f,f,d,u
e,x,e,y,f,x,c,w,w,f,f,d,a
e,x,e,l,f,x,c,w,w,f,f,d,u
e,x,e,y,f,x,c,w,w,f,f,d,u
e,x,e,y,f,x,c,w,w,f,f,d,u
e,x,e,y,f,x,c,w,w,f,f,d,u
e,x,e,l,f,x,c,w,w,f,f,d,u
e,x,e,y,f,x,c,w,w,f,f,d,a
e,x,e,l,f,x,c,w,w,f,f,d,u
e,x,e,y,f,x,c,w,w,f,f,d,a
e,x,e,y,f,x,c,w,w,f,f,d,a
e,x,e,l,f,x,c,w,w,f,f,d,u
e,x,e,l,f,x,c,w,w,f,f,d,a
e,x,e,l,f,x,c,w,w,f,f,d,u
e,x,e,l,f,x,c,w,w,f,f,d,u
e,x,e,l,f,x,c,w,w,f,f,d,a
e,x,e,l,f,x,c,w,w,f,f,d,u
e,x,e,l,f,x,c,w,w,f,f,d,u
e,x,e,y,f,x,c,w,w,f,f,d,a
e,x,e,y,f,x,c,w,w,f,f,d,u
e,x,e,y,f,x,c,w,w,f,f,d,u
e,x,e,y,f,x,c,w,w,f,f,d,a
e,x,e,l,f,x,c,w,w,f,f,d,u
e,x,e,y,f,x,c,w,w,f,f,d,a
e,x,e,l,f,x,c,w,w,f,f,d,a
e,x,e,l,f,x,c,w,w,f,f,d,a
e,x,e,l,f,x,c,w,w,f,f,d,u
e,x,e,l,f,x,c,w,w,f,f,d,a
e,x,e,l,f,x,c,w,w,f,f,d,a
e,x,e,y,f,x,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,u
e,x,s,u,f,a,c,w,w,f,f,d,u
e,f,s,u,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,a
e,f,s,k,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,u
e,x,s,k,f,a,c,w,w,f,f,d,a
e,x,s,k,f,a,c,w,w,f,f,d,a
e,f,s,u,f,a,c,w,w,f,f,d,u
e,f,s,k,f,a,c,w,w,f,f,d,a
e,x,s,u,f,a,c,w,w,f,f,d,u
e,x,t,k,f,a,d,y,w,f,f,d,w
e,f,s,n,f,a,d,y,w,f,f,d,a
e,f,t,k,f,a,d,y,w,f,f,d,w
e,s,t,n,f,a,d,y,w,f,f,d,w
e,s,t,n,f,a,d,k,w,f,f,d,u
e,s,s,k,f,a,d,k,w,f,f,d,w
e,x,s,k,f,a,d,y,w,f,f,d,u
e,x,t,w,f,a,d,y,w,f,f,d,u
e,x,t,n,f,a,d,k,w,f,f,d,w
e,s,t,k,f,a,d,y,w,f,f,d,u
e,x,s,n,f,a,d,y,w,f,f,d,u
e,f,s,k,f,a,d,k,w,f,f,d,a
e,f,t,k,f,a,d,y,w,f,f,d,u
e,s,s,n,f,a,d,y,w,f,f,d,w
e,x,s,w,f,a,d,k,w,f,f,d,a
e,f,s,w,f,a,d,y,w,f,f,d,u
e,s,s,w,f,a,d,k,w,f,f,d,u
e,s,s,k,f,a,d,y,w,f,f,d,u
e,s,t,n,f,a,d,y,w,f,f,d,a
e,f,t,k,f,a,d,k,w,f,f,d,u
e,s,s,k,f,a,d,k,w,f,f,d,a
e,x,s,w,f,a,d,y,w,f,f,d,a
e,x,s,k,f,a,d,y,w,f,f,d,a
e,f,t,w,f,a,d,k,w,f,f,d,u
e,f,s,k,f,a,d,k,w,f,f,d,a
e,f,t,n,f,a,d,k,w,f,f,d,w
e,s,t,n,f,a,d,k,w,f,f,d,w
e,x,t,k,f,a,d,y,w,f,f,d,u
e,x,t,k,f,a,d,k,w,f,f,d,w
e,x,t,w,f,a,d,y,w,f,f,d,u
e,x,t,k,f,a,d,k,w,f,f,d,u
e,x,s,n,f,a,d,y,w,f,f,d,a
e,x,s,w,f,a,d,k,w,f,f,d,a
e,f,s,k,f,a,d,k,w,f,f,d,a
e,s,s,w,f,a,d,y,w,f,f,d,u
e,s,t,w,f,a,d,k,w,f,f,d,w
e,s,s,n,f,a,d,k,w,f,f,d,w
e,f,t,k,f,a,d,y,w,f,f,d,w
e,x,t,n,f,a,d,k,w,f,f,d,a
e,x,s,n,f,a,d,k,w,f,f,d,w
e,x,t,w,f,a,d,k,w,f,f,d,a
e,f,t,w,f,a,d,y,w,f,f,d,w
e,s,s,w,f,a,d,y,w,f,f,d,w
e,x,s,w,f,a,d,k,w,f,f,d,u
e,s,s,k,f,a,d,y,w,f,f,d,w
e,f,s,n,f,a,d,y,w,f,f,d,u
e,x,t,k,f,a,d,y,w,f,f,d,a
e,s,t,k,f,a,d,k,w,f,f,d,w
e,x,t,n,f,a,d,y,w,f,f,d,a
e,x,t,n,f,a,d,y,w,f,f,d,u
e,f,t,w,f,a,d,k,w,f,f,d,a
e,f,t,k,f,a,d,y,w,f,f,d,u
e,x,t,k,f,a,d,y,w,f,f,d,a
e,x,t,n,f,a,d,k,w,f,f,d,u
e,s,t,n,f,a,d,k,w,f,f,d,a
e,s,t,w,f,a,d,y,w,f,f,d,u
e,x,s,n,f,a,d,k,w,f,f,d,a
e,s,s,n,f,a,d,y,w,f,f,d,a
e,x,t,k,f,a,d,k,w,f,f,d,u
e,f,t,k,f,a,d,k,w,f,f,d,a
e,s,s,n,f,a,d,y,w,f,f,d,w
e,s,t,w,f,a,d,y,w,f,f,d,a
e,s,t,k,f,a,d,y,w,f,f,d,u
e,s,s,n,f,a,d,y,w,f,f,d,u
e,x,s,w,f,a,d,y,w,f,f,d,a
e,f,s,k,f,a,d,y,w,f,f,d,w
e,s,t,k,f,a,d,y,w,f,f,d,u
e,f,t,w,f,a,d,k,w,f,f,d,w
e,f,s,n,f,a,d,y,w,f,f,d,u
e,s,s,n,f,a,d,y,w,f,f,d,w
e,x,s,w,f,a,d,k,w,f,f,d,a
e,f,t,w,f,a,d,k,w,f,f,d,w
e,s,s,w,f,a,d,y,w,f,f,d,a
e,s,s,k,f,a,d,y,w,f,f,d,a
e,f,t,w,f,a,d,y,w,f,f,d,a
e,f,t,n,f,a,d,y,w,f,f,d,w
e,x,t,k,f,a,d,y,w,f,f,d,w
e,x,t,w,f,a,d,y,w,f,f,d,a
e,f,s,n,f,a,d,k,w,f,f,d,u
e,s,t,k,f,a,d,y,w,f,f,d,w
e,f,t,w,f,a,d,k,w,f,f,d,w
e,x,t,n,f,a,d,k,w,f,f,d,a
e,f,s,k,f,a,d,k,w,f,f,d,u
e,s,t,n,f,a,d,k,w,f,f,d,u
e,x,t,w,f,a,d,k,w,f,f,d,u
e,x,s,n,f,a,d,y,w,f,f,d,w
e,x,t,n,f,a,d,y,w,f,f,d,u
e,f,t,n,f,a,d,y,w,f,f,d,w
e,f,t,n,f,a,d,k,w,f,f,d,a
e,s,s,k,f,a,d,y,w,f,f,d,a
e,x,t,k,f,a,d,y,w,f,f,d,a
e,s,t,n,f,a,d,k,w,f,f,d,u
e,s,s,n,f,a,d,y,w,f,f,d,u
e,s,s,k,f,a,d,k,w,f,f,d,a
e,x,t,k,f,a,d,y,w,f,f,d,a
e,f,s,w,f,a,d,k,w,f,f,d,w
e,f,t,k,f,a,d,k,w,f,f,d,u
e,s,t,k,f,a,d,y,w,f,f,d,a
e,s,s,w,f,a,d,y,w,f,f,d,w
e,s,t,w,f,a,d,y,w,f,f,d,w
e,s,s,k,f,a,d,y,w,f,f,d,a
e,x,t,k,f,a,d,k,w,f,f,d,a
e,f,s,k,f,a,d,y,w,f,f,d,u
e,s,s,w,f,a,d,k,w,f,f,d,w
e,f,s,w,f,a,d,y,w,f,f,d,u
e,s,s,k,f,a,d,k,w,f,f,d,a
e,f,t,w,f,a,d,k,w,f,f,d,a
e,s,t,n,f,a,d,k,w,f,f,d,u
e,x,s,k,f,a,d,k,w,f,f,d,a
e,s,t,n,f,a,d,k,w,f,f,d,w
e,x,t,k,f,a,d,y,w,f,f,d,w
e,f,t,n,f,a,d,y,w,f,f,d,a
e,f,t,n,f,a,d,y,w,f,f,d,u
e,f,t,w,f,a,d,k,w,f,f,d,w
e,s,t,n,f,a,d,k,w,f,f,d,a
e,f,t,k,f,a,d,y,w,f,f,d,u
e,f,s,k,f,a,d,y,w,f,f,d,w
e,x,t,n,f,a,d,y,w,f,f,d,u
e,f,s,w,f,a,d,k,w,f,f,d,a
e,x,t,n,f,a,d,k,w,f,f,d,w
e,x,s,n,f,a,d,k,w,f,f,d,a
e,f,s,w,f,a,d,k,w,f,f,d,u
e,s,s,w,f,a,d,k,w,f,f,d,a
e,s,t,n,f,a,d,y,w,f,f,d,u
e,x,t,w,f,a,d,k,w,f,f,d,w
e,s,t,n,f,a,d,k,w,f,f,d,a
e,f,s,k,f,a,d,k,w,f,f,d,w
e,s,s,n,f,a,d,k,w,f,f,d,a
e,x,t,k,f,a,d,k,w,f,f,d,a
e,x,s,w,f,a,d,y,w,f,f,d,a
e,x,s,k,f,a,d,y,w,f,f,d,u
e,f,t,k,f,a,d,y,w,f,f,d,w
